,state,year,agi_stub,income_type,amount
56063,ME,2019,7,s_corp,"300,909"
56064,ME,2019,8,s_corp,"597,927"
56065,ME,2019,9,s_corp,"405,542"
56066,ME,2019,10,s_corp,"705,918"
56067,MD,2019,0,s_corp,"13,920,933"
56068,MD,2019,1,s_corp,"-742,769"
56069,MD,2019,2,s_corp,"-11,300"
56070,MD,2019,3,s_corp,"12,777"
56071,MD,2019,4,s_corp,"88,236"
56072,MD,2019,5,s_corp,"130,928"
56073,MD,2019,6,s_corp,"162,792"
56074,MD,2019,7,s_corp,"898,836"
56075,MD,2019,8,s_corp,"2,743,490"
56076,MD,2019,9,s_corp,"2,954,655"
56077,MD,2019,10,s_corp,"7,683,288"
56078,MA,2019,0,s_corp,"20,575,773"
56079,MA,2019,1,s_corp,"-964,935"
56080,MA,2019,2,s_corp,"-13,400"
56081,MA,2019,3,s_corp,"12,720"
56082,MA,2019,4,s_corp,"97,976"
56083,MA,2019,5,s_corp,"181,451"
56084,MA,2019,6,s_corp,"229,649"
56085,MA,2019,7,s_corp,"1,165,560"
56086,MA,2019,8,s_corp,"3,442,122"
56087,MA,2019,9,s_corp,"3,703,296"
56088,MA,2019,10,s_corp,"12,721,334"
56089,MI,2019,0,s_corp,"17,398,096"
56090,MI,2019,1,s_corp,"-1,389,239"
56091,MI,2019,2,s_corp,"-21,448"
56092,MI,2019,3,s_corp,"26,776"
56093,MI,2019,4,s_corp,"174,829"
56094,MI,2019,5,s_corp,"257,051"
56095,MI,2019,6,s_corp,"325,341"
56096,MI,2019,7,s_corp,"1,628,549"
56097,MI,2019,8,s_corp,"3,815,304"
56098,MI,2019,9,s_corp,"3,246,773"
56099,MI,2019,10,s_corp,"9,334,160"
56100,MN,2019,0,s_corp,"13,146,064"
56101,MN,2019,1,s_corp,"-918,421"
56102,MN,2019,2,s_corp,"-12,154"
56103,MN,2019,3,s_corp,"6,863"
56104,MN,2019,4,s_corp,"107,052"
56105,MN,2019,5,s_corp,"198,552"
56106,MN,2019,6,s_corp,"264,197"
56107,MN,2019,7,s_corp,"1,461,684"
56108,MN,2019,8,s_corp,"3,242,871"
56109,MN,2019,9,s_corp,"2,500,367"
56110,MN,2019,10,s_corp,"6,295,053"
56111,MS,2019,0,s_corp,"3,408,138"
56112,MS,2019,1,s_corp,"-296,364"
56113,MS,2019,2,s_corp,"-5,881"
56114,MS,2019,3,s_corp,"5,566"
56115,MS,2019,4,s_corp,"30,516"
56116,MS,2019,5,s_corp,"47,655"
56117,MS,2019,6,s_corp,"76,041"
56118,MS,2019,7,s_corp,"406,865"
56119,MS,2019,8,s_corp,"950,015"
56120,MS,2019,9,s_corp,"705,832"
56121,MS,2019,10,s_corp,"1,487,893"
56122,MO,2019,0,s_corp,"10,617,333"
56123,MO,2019,1,s_corp,"-873,258"
56124,MO,2019,2,s_corp,"-15,916"
56125,MO,2019,3,s_corp,"13,567"
56126,MO,2019,4,s_corp,"84,917"
56127,MO,2019,5,s_corp,"153,228"
56128,MO,2019,6,s_corp,"203,538"
56129,MO,2019,7,s_corp,"1,019,292"
56130,MO,2019,8,s_corp,"2,341,434"
56131,MO,2019,9,s_corp,"1,942,306"
56132,MO,2019,10,s_corp,"5,748,225"
56133,MT,2019,0,s_corp,"2,709,278"
56134,MT,2019,1,s_corp,"-224,170"
56135,MT,2019,2,s_corp,"-3,744"
56136,MT,2019,3,s_corp,"4,178"
56137,MT,2019,4,s_corp,"36,932"
56138,MT,2019,5,s_corp,"75,241"
56139,MT,2019,6,s_corp,"95,926"
56140,MT,2019,7,s_corp,"411,856"
56141,MT,2019,8,s_corp,"808,394"
56142,MT,2019,9,s_corp,"501,936"
56143,MT,2019,10,s_corp,"1,002,729"
56144,NE,2019,0,s_corp,"4,144,491"
56145,NE,2019,1,s_corp,"-322,621"
56146,NE,2019,2,s_corp,"-4,501"
56147,NE,2019,3,s_corp,139
56148,NE,2019,4,s_corp,"36,582"
56149,NE,2019,5,s_corp,"76,474"
56150,NE,2019,6,s_corp,"113,989"
56151,NE,2019,7,s_corp,"550,627"
56152,NE,2019,8,s_corp,"1,104,306"
56153,NE,2019,9,s_corp,"743,341"
56154,NE,2019,10,s_corp,"1,846,155"
56155,NV,2019,0,s_corp,"7,393,257"
56156,NV,2019,1,s_corp,"-1,252,218"
56157,NV,2019,2,s_corp,"-11,186"
56158,NV,2019,3,s_corp,"7,446"
56159,NV,2019,4,s_corp,"46,650"
56160,NV,2019,5,s_corp,"80,007"
56161,NV,2019,6,s_corp,"114,720"
56162,NV,2019,7,s_corp,"557,251"
56163,NV,2019,8,s_corp,"1,332,997"
56164,NV,2019,9,s_corp,"1,214,595"
56165,NV,2019,10,s_corp,"5,302,995"
56166,NH,2019,0,s_corp,"2,011,272"
56167,NH,2019,1,s_corp,"-158,165"
56168,NH,2019,2,s_corp,-860
56169,NH,2019,3,s_corp,"2,856"
56170,NH,2019,4,s_corp,"16,947"
56171,NH,2019,5,s_corp,"29,334"
56172,NH,2019,6,s_corp,"39,956"
56173,NH,2019,7,s_corp,"208,833"
56174,NH,2019,8,s_corp,"500,914"
56175,NH,2019,9,s_corp,"378,455"
56176,NH,2019,10,s_corp,"993,002"
56177,NJ,2019,0,s_corp,"23,479,846"
56178,NJ,2019,1,s_corp,"-1,868,459"
56179,NJ,2019,2,s_corp,"-17,419"
56180,NJ,2019,3,s_corp,"41,181"
56181,NJ,2019,4,s_corp,"167,232"
56182,NJ,2019,5,s_corp,"270,277"
56183,NJ,2019,6,s_corp,"344,153"
56184,NJ,2019,7,s_corp,"1,704,959"
56185,NJ,2019,8,s_corp,"4,819,987"
56186,NJ,2019,9,s_corp,"5,051,038"
56187,NJ,2019,10,s_corp,"12,966,897"
56188,NM,2019,0,s_corp,"2,406,145"
56189,NM,2019,1,s_corp,"-269,861"
56190,NM,2019,2,s_corp,"-4,679"
56191,NM,2019,3,s_corp,"6,107"
56192,NM,2019,4,s_corp,"23,103"
56193,NM,2019,5,s_corp,"45,302"
56194,NM,2019,6,s_corp,"53,344"
56195,NM,2019,7,s_corp,"282,622"
56196,NM,2019,8,s_corp,"628,506"
56197,NM,2019,9,s_corp,"471,051"
56198,NM,2019,10,s_corp,"1,170,650"
56199,NY,2019,0,s_corp,"52,131,484"
56200,NY,2019,1,s_corp,"-8,086,280"
56201,NY,2019,2,s_corp,"-59,141"
56202,NY,2019,3,s_corp,"47,859"
56203,NY,2019,4,s_corp,"297,558"
56204,NY,2019,5,s_corp,"472,459"
56205,NY,2019,6,s_corp,"600,151"
56206,NY,2019,7,s_corp,"3,016,764"
56207,NY,2019,8,s_corp,"8,446,293"
56208,NY,2019,9,s_corp,"8,922,474"
56209,NY,2019,10,s_corp,"38,473,347"
56210,NC,2019,0,s_corp,"17,860,384"
56211,NC,2019,1,s_corp,"-1,319,259"
56212,NC,2019,2,s_corp,"-27,626"
56213,NC,2019,3,s_corp,"23,013"
56214,NC,2019,4,s_corp,"185,660"
56215,NC,2019,5,s_corp,"310,244"
56216,NC,2019,6,s_corp,"380,126"
56217,NC,2019,7,s_corp,"1,800,944"
56218,NC,2019,8,s_corp,"4,498,279"
56219,NC,2019,9,s_corp,"3,765,591"
56220,NC,2019,10,s_corp,"8,243,412"
56221,ND,2019,0,s_corp,"1,841,958"
56222,ND,2019,1,s_corp,"-147,255"
56223,ND,2019,2,s_corp,"-1,689"
56224,ND,2019,3,s_corp,912
56225,ND,2019,4,s_corp,"9,593"
56226,ND,2019,5,s_corp,"25,678"
56227,ND,2019,6,s_corp,"42,419"
56228,ND,2019,7,s_corp,"233,041"
56229,ND,2019,8,s_corp,"508,568"
56230,ND,2019,9,s_corp,"329,835"
56231,ND,2019,10,s_corp,"840,856"
56232,OH,2019,0,s_corp,"17,923,448"
56233,OH,2019,1,s_corp,"-1,344,379"
56234,OH,2019,2,s_corp,"-19,982"
56235,OH,2019,3,s_corp,"21,108"
56236,OH,2019,4,s_corp,"158,836"
56237,OH,2019,5,s_corp,"273,765"
56238,OH,2019,6,s_corp,"371,225"
56239,OH,2019,7,s_corp,"1,836,837"
56240,OH,2019,8,s_corp,"4,323,240"
56241,OH,2019,9,s_corp,"3,623,482"
56242,OH,2019,10,s_corp,"8,679,316"
56243,OK,2019,0,s_corp,"5,603,131"
56244,OK,2019,1,s_corp,"-771,548"
56245,OK,2019,2,s_corp,"23,531"
56246,OK,2019,3,s_corp,"5,854"
56247,OK,2019,4,s_corp,"64,091"
56248,OK,2019,5,s_corp,"112,822"
56249,OK,2019,6,s_corp,"139,900"
56250,OK,2019,7,s_corp,"676,048"
56251,OK,2019,8,s_corp,"1,496,908"
56252,OK,2019,9,s_corp,"1,133,463"
56253,OK,2019,10,s_corp,"2,722,062"
56254,OR,2019,0,s_corp,"8,588,221"
56255,OR,2019,1,s_corp,"-729,746"
56256,OR,2019,2,s_corp,"-9,815"
56257,OR,2019,3,s_corp,"19,542"
56258,OR,2019,4,s_corp,"91,835"
56259,OR,2019,5,s_corp,"164,191"
56260,OR,2019,6,s_corp,"221,490"
56261,OR,2019,7,s_corp,"1,105,537"
56262,OR,2019,8,s_corp,"2,490,136"
56263,OR,2019,9,s_corp,"1,738,770"
56264,OR,2019,10,s_corp,"3,496,281"
56265,PA,2019,0,s_corp,"22,431,120"
56266,PA,2019,1,s_corp,"-1,371,978"
56267,PA,2019,2,s_corp,"-18,468"
56268,PA,2019,3,s_corp,"37,129"
56269,PA,2019,4,s_corp,"233,426"
56270,PA,2019,5,s_corp,"350,015"
56271,PA,2019,6,s_corp,"424,987"
56272,PA,2019,7,s_corp,"1,997,260"
56273,PA,2019,8,s_corp,"5,176,284"
56274,PA,2019,9,s_corp,"4,523,468"
56275,PA,2019,10,s_corp,"11,078,997"
56276,RI,2019,0,s_corp,"1,832,672"
56277,RI,2019,1,s_corp,"-83,433"
56278,RI,2019,2,s_corp,"-1,410"
56279,RI,2019,3,s_corp,"1,477"
56280,RI,2019,4,s_corp,"15,997"
56281,RI,2019,5,s_corp,"27,473"
56282,RI,2019,6,s_corp,"38,358"
56283,RI,2019,7,s_corp,"193,284"
56284,RI,2019,8,s_corp,"440,907"
56285,RI,2019,9,s_corp,"411,265"
56286,RI,2019,10,s_corp,"788,754"
56287,SC,2019,0,s_corp,"8,586,229"
56288,SC,2019,1,s_corp,"-637,254"
56289,SC,2019,2,s_corp,"-13,281"
56290,SC,2019,3,s_corp,"15,338"
56291,SC,2019,4,s_corp,"77,761"
56292,SC,2019,5,s_corp,"138,338"
56293,SC,2019,6,s_corp,"192,376"
56294,SC,2019,7,s_corp,"915,593"
56295,SC,2019,8,s_corp,"2,133,977"
56296,SC,2019,9,s_corp,"1,727,825"
56297,SC,2019,10,s_corp,"4,035,556"
56298,SD,2019,0,s_corp,"2,658,570"
56299,SD,2019,1,s_corp,"-192,384"
56300,SD,2019,2,s_corp,"-5,661"
56301,SD,2019,3,s_corp,"2,717"
56302,SD,2019,4,s_corp,"14,336"
56303,SD,2019,5,s_corp,"33,252"
56304,SD,2019,6,s_corp,"48,280"
56305,SD,2019,7,s_corp,"265,567"
56306,SD,2019,8,s_corp,"592,976"
56307,SD,2019,9,s_corp,"459,915"
56308,SD,2019,10,s_corp,"1,439,572"
56309,TN,2019,0,s_corp,"8,504,621"
56310,TN,2019,1,s_corp,"-1,138,757"
56311,TN,2019,2,s_corp,"-10,216"
56312,TN,2019,3,s_corp,"13,712"
56313,TN,2019,4,s_corp,"78,844"
56314,TN,2019,5,s_corp,"125,988"
56315,TN,2019,6,s_corp,"166,269"
56316,TN,2019,7,s_corp,"818,662"
56317,TN,2019,8,s_corp,"2,044,212"
56318,TN,2019,9,s_corp,"1,877,683"
56319,TN,2019,10,s_corp,"4,528,224"
56320,TX,2019,0,s_corp,"52,161,421"
56321,TX,2019,1,s_corp,"-8,311,061"
56322,TX,2019,2,s_corp,"-92,977"
56323,TX,2019,3,s_corp,"-24,087"
56324,TX,2019,4,s_corp,"265,771"
56325,TX,2019,5,s_corp,"509,125"
56326,TX,2019,6,s_corp,"712,752"
56327,TX,2019,7,s_corp,"3,872,471"
56328,TX,2019,8,s_corp,"10,769,638"
56329,TX,2019,9,s_corp,"10,840,107"
56330,TX,2019,10,s_corp,"33,619,682"
56331,UT,2019,0,s_corp,"8,025,040"
56332,UT,2019,1,s_corp,"-858,133"
56333,UT,2019,2,s_corp,"-11,382"
56334,UT,2019,3,s_corp,"12,289"
56335,UT,2019,4,s_corp,"110,028"
56336,UT,2019,5,s_corp,"206,278"
56337,UT,2019,6,s_corp,"270,915"
56338,UT,2019,7,s_corp,"1,158,500"
56339,UT,2019,8,s_corp,"2,245,852"
56340,UT,2019,9,s_corp,"1,487,117"
56341,UT,2019,10,s_corp,"3,403,576"
56342,VT,2019,0,s_corp,"1,024,823"
56343,VT,2019,1,s_corp,"-70,933"
56344,VT,2019,2,s_corp,"-2,035"
56345,VT,2019,3,s_corp,"3,648"
56346,VT,2019,4,s_corp,"12,912"
56347,VT,2019,5,s_corp,"22,706"
56348,VT,2019,6,s_corp,"32,730"
56349,VT,2019,7,s_corp,"146,383"
56350,VT,2019,8,s_corp,"286,027"
56351,VT,2019,9,s_corp,"210,565"
56352,VT,2019,10,s_corp,"382,820"
56353,VA,2019,0,s_corp,"18,923,543"
56354,VA,2019,1,s_corp,"-1,174,104"
56355,VA,2019,2,s_corp,"-20,068"
56356,VA,2019,3,s_corp,"16,509"
56357,VA,2019,4,s_corp,"133,240"
56358,VA,2019,5,s_corp,"228,037"
56359,VA,2019,6,s_corp,"285,965"
56360,VA,2019,7,s_corp,"1,354,395"
56361,VA,2019,8,s_corp,"3,925,187"
56362,VA,2019,9,s_corp,"3,890,071"
56363,VA,2019,10,s_corp,"10,284,311"
56364,WA,2019,0,s_corp,"16,192,639"
56365,WA,2019,1,s_corp,"-1,549,282"
56366,WA,2019,2,s_corp,"-20,736"
56367,WA,2019,3,s_corp,"19,770"
56368,WA,2019,4,s_corp,"125,428"
56369,WA,2019,5,s_corp,"262,636"
56370,WA,2019,6,s_corp,"356,428"
56371,WA,2019,7,s_corp,"1,782,623"
56372,WA,2019,8,s_corp,"4,388,900"
56373,WA,2019,9,s_corp,"3,526,630"
56374,WA,2019,10,s_corp,"7,300,242"
56375,WV,2019,0,s_corp,"1,465,808"
56376,WV,2019,1,s_corp,"-104,906"
56377,WV,2019,2,s_corp,"-2,792"
56378,WV,2019,3,s_corp,"3,715"
56379,WV,2019,4,s_corp,"14,188"
56380,WV,2019,5,s_corp,"24,754"
56381,WV,2019,6,s_corp,"34,005"
56382,WV,2019,7,s_corp,"165,828"
56383,WV,2019,8,s_corp,"439,375"
56384,WV,2019,9,s_corp,"312,707"
56385,WV,2019,10,s_corp,"578,934"
56386,WI,2019,0,s_corp,"11,661,243"
56387,WI,2019,1,s_corp,"-809,115"
56388,WI,2019,2,s_corp,"-10,665"
56389,WI,2019,3,s_corp,"12,599"
56390,WI,2019,4,s_corp,"89,589"
56391,WI,2019,5,s_corp,"134,085"
56392,WI,2019,6,s_corp,"192,343"
56393,WI,2019,7,s_corp,"1,015,429"
56394,WI,2019,8,s_corp,"2,363,925"
56395,WI,2019,9,s_corp,"1,890,108"
56396,WI,2019,10,s_corp,"6,782,945"
56397,WY,2019,0,s_corp,"1,311,035"
56398,WY,2019,1,s_corp,"-274,757"
56399,WY,2019,2,s_corp,"-3,819"
56400,WY,2019,3,s_corp,"-1,754"
56401,WY,2019,4,s_corp,"9,756"
56402,WY,2019,5,s_corp,"15,350"
56403,WY,2019,6,s_corp,"23,601"
56404,WY,2019,7,s_corp,"175,753"
56405,WY,2019,8,s_corp,"397,250"
56406,WY,2019,9,s_corp,"267,199"
56407,WY,2019,10,s_corp,"702,456"
56408,OA,2019,0,s_corp,"3,782,341"
56409,OA,2019,1,s_corp,"-401,880"
56410,OA,2019,2,s_corp,"8,723"
56411,OA,2019,3,s_corp,"9,207"
56412,OA,2019,4,s_corp,"15,079"
56413,OA,2019,5,s_corp,"22,808"
56414,OA,2019,6,s_corp,"26,099"
56415,OA,2019,7,s_corp,"86,779"
56416,OA,2019,8,s_corp,"249,801"
56417,OA,2019,9,s_corp,"373,906"
56418,OA,2019,10,s_corp,"3,391,819"
56419,PR,2019,0,s_corp,"90,180"
56420,PR,2019,1,s_corp,"-138,415"
56421,PR,2019,2,s_corp,625
56422,PR,2019,3,s_corp,"1,663"
56423,PR,2019,4,s_corp,"9,267"
56424,PR,2019,5,s_corp,"2,518"
56425,PR,2019,6,s_corp,"1,085"
56426,PR,2019,7,s_corp,"2,815"
56427,PR,2019,8,s_corp,"11,556"
56428,PR,2019,9,s_corp,"15,333"
56429,PR,2019,10,s_corp,"183,733"
56430,US,2020,0,s_corp,"712,886,393"
56431,US,2020,1,s_corp,"-95,789,785"
56432,US,2020,2,s_corp,"-1,775,737"
56433,US,2020,3,s_corp,"-481,916"
56434,US,2020,4,s_corp,"3,804,092"
56435,US,2020,5,s_corp,"8,310,300"
56436,US,2020,6,s_corp,"11,050,956"
56437,US,2020,7,s_corp,"54,497,866"
56438,US,2020,8,s_corp,"141,777,850"
56439,US,2020,9,s_corp,"133,498,661"
56440,US,2020,10,s_corp,"457,994,106"
56441,AL,2020,0,s_corp,"8,053,395"
56442,AL,2020,1,s_corp,"-727,523"
56443,AL,2020,2,s_corp,"-18,962"
56444,AL,2020,3,s_corp,"-8,017"
56445,AL,2020,4,s_corp,"27,939"
56446,AL,2020,5,s_corp,"72,572"
56447,AL,2020,6,s_corp,"109,392"
56448,AL,2020,7,s_corp,"617,882"
56449,AL,2020,8,s_corp,"1,655,136"
56450,AL,2020,9,s_corp,"1,565,620"
56451,AL,2020,10,s_corp,"4,759,356"
56452,AK,2020,0,s_corp,"1,377,804"
56453,AK,2020,1,s_corp,"-207,020"
56454,AK,2020,2,s_corp,"-3,979"
56455,AK,2020,3,s_corp,-626
56456,AK,2020,4,s_corp,"3,644"
56457,AK,2020,5,s_corp,"12,421"
56458,AK,2020,6,s_corp,"21,164"
56459,AK,2020,7,s_corp,"122,658"
56460,AK,2020,8,s_corp,"353,240"
56461,AK,2020,9,s_corp,"312,930"
56462,AK,2020,10,s_corp,"763,372"
56463,AZ,2020,0,s_corp,"14,028,673"
56464,AZ,2020,1,s_corp,"-1,513,252"
56465,AZ,2020,2,s_corp,"-27,846"
56466,AZ,2020,3,s_corp,"-7,982"
56467,AZ,2020,4,s_corp,"82,740"
56468,AZ,2020,5,s_corp,"184,865"
56469,AZ,2020,6,s_corp,"257,309"
56470,AZ,2020,7,s_corp,"1,292,201"
56471,AZ,2020,8,s_corp,"3,035,253"
56472,AZ,2020,9,s_corp,"2,666,405"
56473,AZ,2020,10,s_corp,"8,058,980"
56474,AR,2020,0,s_corp,"4,154,413"
56475,AR,2020,1,s_corp,"-425,996"
56476,AR,2020,2,s_corp,"-11,984"
56477,AR,2020,3,s_corp,"-5,557"
56478,AR,2020,4,s_corp,"32,711"
56479,AR,2020,5,s_corp,"72,626"
56480,AR,2020,6,s_corp,"102,388"
56481,AR,2020,7,s_corp,"511,337"
56482,AR,2020,8,s_corp,"1,113,950"
56483,AR,2020,9,s_corp,"758,769"
56484,AR,2020,10,s_corp,"2,006,169"
56485,CA,2020,0,s_corp,"101,548,627"
56486,CA,2020,1,s_corp,"-14,089,852"
56487,CA,2020,2,s_corp,"-233,388"
56488,CA,2020,3,s_corp,"-127,718"
56489,CA,2020,4,s_corp,"353,577"
56490,CA,2020,5,s_corp,"906,503"
56491,CA,2020,6,s_corp,"1,291,175"
56492,CA,2020,7,s_corp,"6,354,391"
56493,CA,2020,8,s_corp,"19,283,586"
56494,CA,2020,9,s_corp,"18,993,313"
56495,CA,2020,10,s_corp,"68,817,040"
56496,CO,2020,0,s_corp,"14,150,205"
56497,CO,2020,1,s_corp,"-2,851,562"
56498,CO,2020,2,s_corp,"-44,986"
56499,CO,2020,3,s_corp,"-13,978"
56500,CO,2020,4,s_corp,"95,411"
56501,CO,2020,5,s_corp,"243,739"
56502,CO,2020,6,s_corp,"349,180"
56503,CO,2020,7,s_corp,"1,737,587"
56504,CO,2020,8,s_corp,"4,137,797"
56505,CO,2020,9,s_corp,"3,345,842"
56506,CO,2020,10,s_corp,"7,151,175"
56507,CT,2020,0,s_corp,"8,759,710"
56508,CT,2020,1,s_corp,"-1,233,843"
56509,CT,2020,2,s_corp,"-56,120"
56510,CT,2020,3,s_corp,"-4,359"
56511,CT,2020,4,s_corp,"37,488"
56512,CT,2020,5,s_corp,"68,011"
56513,CT,2020,6,s_corp,"94,611"
56514,CT,2020,7,s_corp,"505,782"
56515,CT,2020,8,s_corp,"1,623,888"
56516,CT,2020,9,s_corp,"1,726,558"
56517,CT,2020,10,s_corp,"5,997,694"
56518,DE,2020,0,s_corp,"1,893,459"
56519,DE,2020,1,s_corp,"-117,320"
56520,DE,2020,2,s_corp,"-3,283"
56521,DE,2020,3,s_corp,475
56522,DE,2020,4,s_corp,"13,290"
56523,DE,2020,5,s_corp,"22,815"
56524,DE,2020,6,s_corp,"31,559"
56525,DE,2020,7,s_corp,"140,472"
56526,DE,2020,8,s_corp,"383,634"
56527,DE,2020,9,s_corp,"347,932"
56528,DE,2020,10,s_corp,"1,073,885"
56529,DC,2020,0,s_corp,"2,817,533"
56530,DC,2020,1,s_corp,"-326,727"
56531,DC,2020,2,s_corp,"-3,682"
56532,DC,2020,3,s_corp,"-1,327"
56533,DC,2020,4,s_corp,266
56534,DC,2020,5,s_corp,"3,298"
56535,DC,2020,6,s_corp,"7,408"
56536,DC,2020,7,s_corp,"49,913"
56537,DC,2020,8,s_corp,"302,896"
56538,DC,2020,9,s_corp,"621,926"
56539,DC,2020,10,s_corp,"2,163,562"
56540,FL,2020,0,s_corp,"70,657,108"
56541,FL,2020,1,s_corp,"-10,551,996"
56542,FL,2020,2,s_corp,"-158,001"
56543,FL,2020,3,s_corp,"204,720"
56544,FL,2020,4,s_corp,"955,723"
56545,FL,2020,5,s_corp,"1,378,508"
56546,FL,2020,6,s_corp,"1,460,929"
56547,FL,2020,7,s_corp,"5,379,339"
56548,FL,2020,8,s_corp,"11,416,266"
56549,FL,2020,9,s_corp,"10,605,558"
56550,FL,2020,10,s_corp,"49,966,062"
56551,GA,2020,0,s_corp,"22,737,169"
56552,GA,2020,1,s_corp,"-2,148,817"
56553,GA,2020,2,s_corp,"-57,939"
56554,GA,2020,3,s_corp,"-3,884"
56555,GA,2020,4,s_corp,"160,715"
56556,GA,2020,5,s_corp,"331,500"
56557,GA,2020,6,s_corp,"422,478"
56558,GA,2020,7,s_corp,"1,894,384"
56559,GA,2020,8,s_corp,"4,731,960"
56560,GA,2020,9,s_corp,"4,475,888"
56561,GA,2020,10,s_corp,"12,930,884"
56562,HI,2020,0,s_corp,"1,416,577"
56563,HI,2020,1,s_corp,"-336,686"
56564,HI,2020,2,s_corp,"-10,050"
56565,HI,2020,3,s_corp,"-8,776"
56566,HI,2020,4,s_corp,"-1,080"
56567,HI,2020,5,s_corp,"22,114"
56568,HI,2020,6,s_corp,"33,975"
56569,HI,2020,7,s_corp,"193,317"
56570,HI,2020,8,s_corp,"510,009"
56571,HI,2020,9,s_corp,"324,905"
56572,HI,2020,10,s_corp,"688,849"
56573,ID,2020,0,s_corp,"6,139,272"
56574,ID,2020,1,s_corp,"-358,664"
56575,ID,2020,2,s_corp,"-10,597"
56576,ID,2020,3,s_corp,"1,995"
56577,ID,2020,4,s_corp,"62,424"
56578,ID,2020,5,s_corp,"114,024"
56579,ID,2020,6,s_corp,"147,040"
56580,ID,2020,7,s_corp,"643,627"
56581,ID,2020,8,s_corp,"1,346,949"
56582,ID,2020,9,s_corp,"946,254"
56583,ID,2020,10,s_corp,"3,246,220"
56584,IL,2020,0,s_corp,"23,843,906"
56585,IL,2020,1,s_corp,"-3,625,472"
56586,IL,2020,2,s_corp,"-67,992"
56587,IL,2020,3,s_corp,"-5,324"
56588,IL,2020,4,s_corp,"280,359"
56589,IL,2020,5,s_corp,"464,830"
56590,IL,2020,6,s_corp,"471,600"
56591,IL,2020,7,s_corp,"1,948,917"
56592,IL,2020,8,s_corp,"5,036,118"
56593,IL,2020,9,s_corp,"5,218,118"
56594,IL,2020,10,s_corp,"14,122,752"
56595,IN,2020,0,s_corp,"12,570,461"
56596,IN,2020,1,s_corp,"-1,368,040"
56597,IN,2020,2,s_corp,"-30,032"
56598,IN,2020,3,s_corp,"-18,818"
56599,IN,2020,4,s_corp,"42,934"
56600,IN,2020,5,s_corp,"138,741"
56601,IN,2020,6,s_corp,"222,138"
56602,IN,2020,7,s_corp,"1,137,307"
56603,IN,2020,8,s_corp,"2,730,801"
56604,IN,2020,9,s_corp,"2,441,931"
56605,IN,2020,10,s_corp,"7,273,499"
56606,IA,2020,0,s_corp,"6,289,216"
56607,IA,2020,1,s_corp,"-449,774"
56608,IA,2020,2,s_corp,"-11,659"
56609,IA,2020,3,s_corp,"2,741"
56610,IA,2020,4,s_corp,"35,618"
56611,IA,2020,5,s_corp,"88,628"
56612,IA,2020,6,s_corp,"137,657"
56613,IA,2020,7,s_corp,"717,288"
56614,IA,2020,8,s_corp,"1,545,300"
56615,IA,2020,9,s_corp,"1,126,625"
56616,IA,2020,10,s_corp,"3,096,792"
56617,KS,2020,0,s_corp,"7,034,126"
56618,KS,2020,1,s_corp,"-673,503"
56619,KS,2020,2,s_corp,"-13,095"
56620,KS,2020,3,s_corp,"-4,394"
56621,KS,2020,4,s_corp,"20,101"
56622,KS,2020,5,s_corp,"65,597"
56623,KS,2020,6,s_corp,"103,254"
56624,KS,2020,7,s_corp,"580,908"
56625,KS,2020,8,s_corp,"1,445,376"
56626,KS,2020,9,s_corp,"1,226,992"
56627,KS,2020,10,s_corp,"4,282,890"
56628,KY,2020,0,s_corp,"5,636,366"
56629,KY,2020,1,s_corp,"-782,169"
56630,KY,2020,2,s_corp,"-17,604"
56631,KY,2020,3,s_corp,"-1,872"
56632,KY,2020,4,s_corp,"41,141"
56633,KY,2020,5,s_corp,"91,946"
56634,KY,2020,6,s_corp,"135,730"
56635,KY,2020,7,s_corp,"658,380"
56636,KY,2020,8,s_corp,"1,535,396"
56637,KY,2020,9,s_corp,"1,147,922"
56638,KY,2020,10,s_corp,"2,827,496"
56639,LA,2020,0,s_corp,"7,225,450"
56640,LA,2020,1,s_corp,"-859,630"
56641,LA,2020,2,s_corp,"-23,797"
56642,LA,2020,3,s_corp,"-10,838"
56643,LA,2020,4,s_corp,"22,817"
56644,LA,2020,5,s_corp,"66,240"
56645,LA,2020,6,s_corp,"110,428"
56646,LA,2020,7,s_corp,"629,971"
56647,LA,2020,8,s_corp,"1,719,092"
56648,LA,2020,9,s_corp,"1,554,554"
56649,LA,2020,10,s_corp,"4,016,613"
56650,ME,2020,0,s_corp,"2,214,387"
56651,ME,2020,1,s_corp,"-228,000"
56652,ME,2020,2,s_corp,"-7,919"
56653,ME,2020,3,s_corp,"-2,790"
56654,ME,2020,4,s_corp,"14,949"
56655,ME,2020,5,s_corp,"33,815"
56656,ME,2020,6,s_corp,"56,494"
56657,ME,2020,7,s_corp,"269,387"
56658,ME,2020,8,s_corp,"609,656"
56659,ME,2020,9,s_corp,"432,702"
56660,ME,2020,10,s_corp,"1,036,093"
56661,MD,2020,0,s_corp,"13,918,307"
56662,MD,2020,1,s_corp,"-1,439,265"
56663,MD,2020,2,s_corp,"-28,229"
56664,MD,2020,3,s_corp,"-18,509"
56665,MD,2020,4,s_corp,"38,221"
56666,MD,2020,5,s_corp,"107,163"
56667,MD,2020,6,s_corp,"126,528"
56668,MD,2020,7,s_corp,"778,397"
56669,MD,2020,8,s_corp,"2,522,375"
56670,MD,2020,9,s_corp,"2,755,691"
56671,MD,2020,10,s_corp,"9,075,935"
56672,MA,2020,0,s_corp,"20,672,030"
